N_TECH_PARAM,PLATFORM_NUMBER,DATA_TYPE,FORMAT_VERSION,HANDBOOK_VERSION,DATA_CENTRE,DATE_CREATION,DATE_UPDATE,TECHNICAL_PARAMETER_NAME,TECHNICAL_PARAMETER_VALUE,CYCLE_NUMBER
6997,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnDescendingProfile_COUNT,0,98.0
6998,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnPark_COUNT,11,98.0
6999,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesReceivedOnAscendingProfile_COUNT,18,98.0
7000,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesInternal_COUNT,65,98.0
7001,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesTotal_COUNT,65,98.0
7002,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringAscentToSurface_COUNT,15,98.0
7003,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToPark_COUNT,7,98.0
7004,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToProfile_COUNT,0,98.0
7005,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringPark_COUNT,24,98.0
7006,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringProfileDrift_COUNT,0,98.0
7007,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsToStartAscent_COUNT,2,98.0
7008,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsAtProfileDepth_COUNT,0,98.0
7009,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsDuringPark_COUNT,10,98.0
7010,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesComplete_COUNT,267,98.0
7011,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesCrcOk_COUNT,247,98.0
7012,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesTechnicalOk_COUNT,11,98.0
7013,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsAtSurfaceDuringDescent_COUNT,15,98.0
7014,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToPark_COUNT,6,98.0
7015,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToProfile_COUNT,9,98.0
7016,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringPark_COUNT,14,98.0
7017,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringProfileDrift_COUNT,0,98.0
7018,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumAtSurface_mbar,<=725 mbar,98.0
7019,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumProfileStart_mbar,<=725 mbar,98.0
7020,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRES_SurfaceOffsetCorrectedNotResetNegative_1cBarResolution_dbar,-0.2,98.0
7021,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,TIME_ValveActionsAtSurface_seconds,190,98.0
7022,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,VOLTAGE_BatteryPumpStartProfile_volts,9.2,98.0
7023,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_TransmissionStart_DD,03,98.0
7024,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TelemetryRetransmission_COUNT,30,98.0
7025,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_DD,03,99.0
7026,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_HHMM,2301,99.0
7027,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToProfile_HHMM,2125,99.0
7028,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTimeCorrection_minutes,-19,99.0
7029,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_DD,13,99.0
7030,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_HHMMSS,091611,99.0
7031,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialStabilizationDuringDescentToPark_HHMM,1925,99.0
7032,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_DD,03,99.0
7033,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_HHMM,1805,99.0
7034,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_MM,07,99.0
7035,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_LastReset_DD,06,99.0
7036,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_LastReset_MM,07,99.0
7037,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_Satellite_YYYYMMDDHHMMSS,20190713093519,99.0
7038,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartAscentToSurface_HHMM,0101,99.0
7039,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartDescentProfile_HHMM,1834,99.0
7040,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartDescentToProfile_HHMM,0649,99.0
7041,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_TransmissionStart_HHMM,0720,99.0
7042,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_Beached_NUMBER,0,99.0
7043,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_CTDStatus_NUMBER,0,99.0
7044,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_InitialCheckError_LOGICAL,1,99.0
7045,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_RTCStatus_LOGICAL,1,99.0
7046,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_StatusBladderStateAtLaunch_NUMBER,0,99.0
7047,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass0_COUNT,0,99.0
7048,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass1_COUNT,0,99.0
7049,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass2_COUNT,5,99.0
7050,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass3_COUNT,9,99.0
7051,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassA_COUNT,0,99.0
7052,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassB_COUNT,0,99.0
7053,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassZ_COUNT,0,99.0
7054,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositions_COUNT,14,99.0
7055,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingCTDSamplesInternalCounter_COUNT,113,99.0
7056,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingCTDSamplesTotal_COUNT,113,99.0
7057,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingProfileReductionLowerPart_COUNT,68,99.0
7058,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingProfileReductionUpperPart_COUNT,45,99.0
7059,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingCTDSamplesInternalCounter_COUNT,0,99.0
7060,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingCTDSamplesTotal_COUNT,0,99.0
7061,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingProfileReductionLowerPart_COUNT,0,99.0
7062,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingProfileReductionUpperPart_COUNT,0,99.0
7063,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescentToParkEntriesInParkMargin_COUNT,2,99.0
7064,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescentToProfileEntriesInProfileMargin_COUNT,1,99.0
7065,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FloatFramesReceivedOnDescendingProfile_COUNT,0,99.0
7066,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesCrcOkOnPark_COUNT,10,99.0
7067,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnAscendingProfile_COUNT,18,99.0
7068,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnDescendingProfile_COUNT,0,99.0
7069,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnPark_COUNT,10,99.0
7070,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesReceivedOnAscendingProfile_COUNT,18,99.0
7071,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesInternal_COUNT,66,99.0
7072,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesTotal_COUNT,66,99.0
7073,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringAscentToSurface_COUNT,16,99.0
7074,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToPark_COUNT,4,99.0
7075,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToProfile_COUNT,0,99.0
7076,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringPark_COUNT,6,99.0
7077,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringProfileDrift_COUNT,0,99.0
7078,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsToStartAscent_COUNT,2,99.0
7079,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsAtProfileDepth_COUNT,0,99.0
7080,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsDuringPark_COUNT,2,99.0
7081,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesComplete_COUNT,260,99.0
7082,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesCrcOk_COUNT,239,99.0
7083,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesTechnicalOk_COUNT,9,99.0
7084,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsAtSurfaceDuringDescent_COUNT,17,99.0
7085,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToPark_COUNT,5,99.0
7086,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToProfile_COUNT,9,99.0
7087,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringPark_COUNT,4,99.0
7088,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringProfileDrift_COUNT,0,99.0
7089,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumAtSurface_mbar,<=725 mbar,99.0
7090,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumProfileStart_mbar,<=725 mbar,99.0
7091,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRES_SurfaceOffsetCorrectedNotResetNegative_1cBarResolution_dbar,-0.2,99.0
7092,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,TIME_ValveActionsAtSurface_seconds,170,99.0
7093,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,VOLTAGE_BatteryPumpStartProfile_volts,9.2,99.0
7094,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_TransmissionStart_DD,13,99.0
7095,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TelemetryRetransmission_COUNT,30,99.0
7096,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_DD,13,100.0
7097,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_HHMM,2234,100.0
7098,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToProfile_HHMM,2131,100.0
7099,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTimeCorrection_minutes,-19,100.0
7100,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_DD,23,100.0
7101,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_HHMMSS,100423,100.0
7102,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialStabilizationDuringDescentToPark_HHMM,1825,100.0
7103,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_DD,13,100.0
7104,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_HHMM,1741,100.0
7105,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_MM,07,100.0
7106,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_LastReset_DD,06,100.0
7107,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_LastReset_MM,07,100.0
7108,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_Satellite_YYYYMMDDHHMMSS,20190723102351,100.0
7109,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartAscentToSurface_HHMM,0108,100.0
7110,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartDescentProfile_HHMM,1807,100.0
7111,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartDescentToProfile_HHMM,0648,100.0
7112,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_TransmissionStart_HHMM,0723,100.0
7113,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_Beached_NUMBER,0,100.0
7114,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_CTDStatus_NUMBER,0,100.0
7115,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_InitialCheckError_LOGICAL,1,100.0
7116,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_RTCStatus_LOGICAL,1,100.0
7117,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_StatusBladderStateAtLaunch_NUMBER,0,100.0
7118,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass0_COUNT,0,100.0
7119,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass1_COUNT,0,100.0
7120,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass2_COUNT,4,100.0
7121,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass3_COUNT,10,100.0
7122,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassA_COUNT,0,100.0
7123,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassB_COUNT,0,100.0
7124,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassZ_COUNT,0,100.0
7125,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositions_COUNT,14,100.0
7126,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingCTDSamplesInternalCounter_COUNT,112,100.0
7127,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingCTDSamplesTotal_COUNT,112,100.0
7128,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingProfileReductionLowerPart_COUNT,67,100.0
7129,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingProfileReductionUpperPart_COUNT,45,100.0
7130,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingCTDSamplesInternalCounter_COUNT,0,100.0
7131,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingCTDSamplesTotal_COUNT,0,100.0
7132,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingProfileReductionLowerPart_COUNT,0,100.0
7133,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingProfileReductionUpperPart_COUNT,0,100.0
7134,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescentToParkEntriesInParkMargin_COUNT,2,100.0
7135,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescentToProfileEntriesInProfileMargin_COUNT,1,100.0
7136,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FloatFramesReceivedOnDescendingProfile_COUNT,0,100.0
7137,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesCrcOkOnPark_COUNT,10,100.0
7138,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnAscendingProfile_COUNT,17,100.0
7139,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnDescendingProfile_COUNT,0,100.0
7140,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesEmittedOnPark_COUNT,10,100.0
7141,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_FramesReceivedOnAscendingProfile_COUNT,17,100.0
7142,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesInternal_COUNT,66,100.0
7143,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ParkCTDSamplesTotal_COUNT,66,100.0
7144,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringAscentToSurface_COUNT,15,100.0
7145,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToPark_COUNT,2,100.0
7146,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringDescentToProfile_COUNT,0,100.0
7147,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringPark_COUNT,6,100.0
7148,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsDuringProfileDrift_COUNT,0,100.0
7149,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_PumpActionsToStartAscent_COUNT,2,100.0
7150,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsAtProfileDepth_COUNT,0,100.0
7151,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_RepositionsDuringPark_COUNT,4,100.0
7152,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesComplete_COUNT,262,100.0
7153,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesCrcOk_COUNT,230,100.0
7154,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TransmissionFloatFramesTechnicalOk_COUNT,11,100.0
7155,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsAtSurfaceDuringDescent_COUNT,15,100.0
7156,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToPark_COUNT,5,100.0
7157,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringDescentToProfile_COUNT,9,100.0
7158,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringPark_COUNT,4,100.0
7159,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ValveActionsDuringProfileDrift_COUNT,0,100.0
7160,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumAtSurface_mbar,<=725 mbar,100.0
7161,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRESSURE_InternalVacuumProfileStart_mbar,<=725 mbar,100.0
7162,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,PRES_SurfaceOffsetCorrectedNotResetNegative_1cBarResolution_dbar,-0.2,100.0
7163,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,TIME_ValveActionsAtSurface_seconds,180,100.0
7164,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,VOLTAGE_BatteryPumpStartProfile_volts,9.2,100.0
7165,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_TransmissionStart_DD,23,100.0
7166,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_TelemetryRetransmission_COUNT,30,100.0
7167,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_DD,23,101.0
7168,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToPark_HHMM,2149,101.0
7169,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_EndDescentToProfile_HHMM,2126,101.0
7170,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTimeCorrection_minutes,-20,101.0
7171,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_DD,02,101.0
7172,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_FloatTime_HHMMSS,081136,101.0
7173,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialStabilizationDuringDescentToPark_HHMM,1814,101.0
7174,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_DD,23,101.0
7175,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_HHMM,1724,101.0
7176,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_InitialValveActionDescentToPark_MM,07,101.0
7177,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_LastReset_DD,06,101.0
7178,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_LastReset_MM,07,101.0
7179,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_Satellite_YYYYMMDDHHMMSS,20190802083117,101.0
7180,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartAscentToSurface_HHMM,0104,101.0
7181,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartDescentProfile_HHMM,1752,101.0
7182,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_StartDescentToProfile_HHMM,0650,101.0
7183,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,CLOCK_TransmissionStart_HHMM,0719,101.0
7184,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_Beached_NUMBER,0,101.0
7185,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_CTDStatus_NUMBER,0,101.0
7186,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_InitialCheckError_LOGICAL,1,101.0
7187,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_RTCStatus_LOGICAL,1,101.0
7188,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,FLAG_StatusBladderStateAtLaunch_NUMBER,0,101.0
7189,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass0_COUNT,0,101.0
7190,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass1_COUNT,4,101.0
7191,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass2_COUNT,1,101.0
7192,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClass3_COUNT,9,101.0
7193,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassA_COUNT,0,101.0
7194,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassB_COUNT,0,101.0
7195,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositioningClassZ_COUNT,0,101.0
7196,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_ArgosPositions_COUNT,14,101.0
7197,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingCTDSamplesInternalCounter_COUNT,113,101.0
7198,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingCTDSamplesTotal_COUNT,113,101.0
7199,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingProfileReductionLowerPart_COUNT,68,101.0
7200,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_AscendingProfileReductionUpperPart_COUNT,45,101.0
7201,6902746,Argo technical data,3.1,1.2,IF,20200902124003,20200908111752,NUMBER_DescendingCTDSamplesInternalCounter_COUNT,0,101.0
