N_MEASUREMENT,LATITUDE,LONGITUDE,PRES,TEMP,PSAL
11759,,,1262.0,4.51,35.002
11760,,,1038.0,5.169,34.958
11761,,,913.0,6.046,34.915
11762,,,688.0,8.461,35.031
11763,,,563.0,10.463,35.286
11764,,,388.0,15.398,36.082
11765,,,316.0,17.195,36.399
11766,,,225.0,20.136,36.809
11767,,,176.0,23.811,37.12
11768,,,105.0,26.707,36.8
11769,,,55.0,27.662,36.107
11770,,,6.0,27.651,36.107
11771,,,1.0,27.642,36.106
11772,,,,,
11773,,,,,
11774,,,,,
11775,16.4,-79.08800000000002,,,
11776,16.407,-79.12700000000001,,,
11777,16.41,-79.12799999999999,,,
11778,16.41,-79.12700000000001,,,
11779,16.41,-79.132,,,
11780,16.414,-79.144,,,
11781,16.421,-79.168,,,
11782,16.416,-79.17200000000003,,,
11783,16.419,-79.173,,,
11784,16.418,-79.17700000000002,,,
11785,16.422,-79.19400000000002,,,
11786,16.427,-79.209,,,
11787,16.428,-79.21800000000002,,,
11788,16.432,-79.22399999999999,,,
11789,16.431,-79.24000000000001,,,
11790,,,,,
11791,,,,,
11792,,,1370.0,,
11793,,,,,
11794,,,,,
11795,,,110.0,,
11796,,,390.0,,
11797,,,,,
11798,,,333.0,16.696,36.309
11799,,,335.0,16.898,36.34
11800,,,335.0,17.011,36.36
11801,,,330.0,16.791,36.326
11802,,,334.0,16.765,36.322
11803,,,336.0,16.829,36.333
11804,,,334.0,16.558,36.289
11805,,,337.0,16.583,36.29
11806,,,340.0,16.511,36.281
11807,,,339.0,16.556,36.29
11808,,,340.0,16.559,36.288
11809,,,338.0,16.558,36.29
11810,,,338.0,16.432,36.27
11811,,,341.0,16.351,36.253
11812,,,341.0,16.547,36.283
11813,,,343.0,16.679,36.306
11814,,,340.0,16.642,36.302
11815,,,343.0,16.659,36.305
11816,,,342.0,16.634,36.3
11817,,,342.0,16.611,36.295
11818,,,342.0,16.509,36.284
11819,,,344.0,16.559,36.288
11820,,,344.0,16.498,36.28
11821,,,345.0,16.633,36.299
11822,,,345.0,16.715,36.314
11823,,,345.0,16.8,36.324
11824,,,340.0,16.516,36.286
11825,,,344.0,16.545,36.285
11826,,,340.0,16.437,36.27
11827,,,346.0,16.358,36.258
11828,,,346.0,16.566,36.291
11829,,,352.0,16.575,36.292
11830,,,344.0,16.642,36.305
11831,,,349.0,16.663,36.305
11832,,,349.0,16.925,36.349
11833,,,344.0,16.958,36.363
11834,,,341.0,16.427,36.27
11835,,,347.0,16.277,36.242
11836,,,353.0,15.975,36.182
11837,,,354.0,16.338,36.254
11838,,,350.0,16.649,36.302
11839,,,347.0,16.866,36.34
11840,,,346.0,17.113,36.384
11841,,,344.0,16.724,36.319
11842,,,348.0,16.395,36.263
11843,,,348.0,16.388,36.262
11844,,,354.0,16.058,36.213
11845,,,360.0,16.712,36.313
11846,,,349.0,17.361,36.42
11847,,,345.0,17.346,36.417
11848,,,348.0,16.913,36.35
11849,,,348.0,16.537,36.288
11850,,,351.0,16.485,36.277
11851,,,352.0,16.577,36.292
11852,,,348.0,16.84,36.339
11853,,,351.0,16.67,36.31
11854,,,351.0,16.933,36.356
11855,,,349.0,16.973,36.36
11856,,,350.0,17.01,36.367
11857,,,349.0,16.886,36.346
11858,,,352.0,16.952,36.357
11859,,,347.0,16.841,36.341
11860,,,353.0,16.917,36.35
11861,,,351.0,16.76,36.325
11862,,,352.0,16.661,36.307
11863,,,353.0,16.709,36.317
11864,,,353.0,17.051,36.368
11865,,,,,
11866,,,329.0,,
11867,,,364.0,,
11868,,,345.13434,16.673328,36.3083
11869,,,2010.0,,
11870,,,,,
11871,,,,,
11872,,,2000.0,,
11873,,,2010.0,,
11874,,,2009.0,4.199,35.019
11875,,,2009.0,4.199,35.019
11876,,,1838.0,4.267,35.017
11877,,,1663.0,4.308,35.013
11878,,,1488.0,4.412,35.005
11879,,,1313.0,4.517,34.997
11880,,,1138.0,4.643,34.99
11881,,,963.0,5.507,34.933
11882,,,788.0,7.393,34.924
11883,,,613.0,9.668,35.172
11884,,,438.0,14.482,35.931
11885,,,335.0,17.69,36.468
11886,,,265.0,19.39,36.711
11887,,,195.0,22.969,37.057
11888,,,145.0,25.373,36.928
11889,,,76.0,27.883,36.266
11890,,,46.0,27.574,36.024
11891,,,5.0,27.367,35.787
11892,,,2.0,27.379,35.786
11893,,,,,
11894,,,,,
11895,,,,,
11896,17.536,-80.231,,,
11897,17.545,-80.21699999999998,,,
11898,17.554,-80.221,,,
11899,17.555,-80.226,,,
11900,17.557,-80.226,,,
11901,17.555,-80.22699999999998,,,
11902,17.561,-80.233,,,
11903,17.566,-80.23599999999999,,,
11904,17.565,-80.238,,,
11905,17.567,-80.24099999999999,,,
11906,17.57,-80.245,,,
11907,17.573,-80.24900000000002,,,
11908,17.574,-80.25,,,
11909,17.578,-80.255,,,
11910,17.58,-80.25799999999998,,,
11911,,,,,
11912,,,,,
11913,,,,,
11914,,,,,
11915,,,100.0,,
11916,,,380.0,,
11917,,,,,
11918,,,352.0,16.959,36.353
11919,,,350.0,16.906,36.343
11920,,,351.0,16.756,36.319
11921,,,357.0,16.812,36.328
11922,,,354.0,17.242,36.398
11923,,,356.0,17.286,36.406
11924,,,353.0,17.198,36.392
11925,,,360.0,16.683,36.302
11926,,,362.0,16.554,36.271
11927,,,361.0,16.222,36.225
11928,,,366.0,16.341,36.24
11929,,,362.0,16.248,36.226
11930,,,368.0,16.205,36.214
11931,,,365.0,16.277,36.232
11932,,,362.0,16.352,36.247
11933,,,367.0,16.201,36.22
11934,,,369.0,16.206,36.214
11935,,,364.0,16.295,36.234
11936,,,365.0,16.137,36.206
11937,,,371.0,15.696,36.123
11938,,,376.0,16.052,36.189
11939,,,365.0,16.097,36.214
11940,,,373.0,15.827,36.149
11941,,,376.0,16.079,36.198
11942,,,366.0,16.456,36.262
11943,,,367.0,16.237,36.225
11944,,,371.0,16.265,36.23
11945,,,372.0,16.443,36.257
11946,,,368.0,16.382,36.246
11947,,,368.0,16.471,36.266
11948,,,364.0,16.292,36.236
11949,,,380.0,16.024,36.182
11950,,,374.0,16.141,36.2
11951,,,369.0,16.287,36.233
11952,,,371.0,16.522,36.274
11953,,,374.0,16.575,36.283
11954,,,370.0,16.618,36.292
11955,,,369.0,16.566,36.284
11956,,,370.0,16.53,36.274
11957,,,371.0,16.542,36.278
11958,,,373.0,16.479,36.266
11959,,,373.0,16.642,36.296
11960,,,368.0,16.754,36.319
11961,,,368.0,16.988,36.361
11962,,,366.0,17.086,36.377
11963,,,369.0,16.681,36.302
11964,,,376.0,16.664,36.298
11965,,,371.0,16.957,36.356
11966,,,372.0,16.971,36.353
11967,,,371.0,17.214,36.393
11968,,,365.0,17.158,36.39
11969,,,371.0,17.009,36.358
11970,,,365.0,16.857,36.335
11971,,,370.0,16.613,36.291
11972,,,380.0,16.774,36.313
11973,,,376.0,17.134,36.38
11974,,,372.0,17.43,36.429
11975,,,370.0,17.384,36.423
11976,,,367.0,17.146,36.386
11977,,,372.0,16.909,36.343
11978,,,376.0,16.776,36.319
11979,,,374.0,16.839,36.33
11980,,,377.0,16.969,36.352
11981,,,377.0,17.108,36.373
11982,,,375.0,17.323,36.409
11983,,,375.0,17.387,36.421
11984,,,,,
11985,,,343.0,,
11986,,,381.0,,
11987,,,368.15152,16.63991,36.294514
11988,,,2030.0,,
11989,,,,,
11990,,,,,
11991,,,1990.0,,
11992,,,2000.0,,
11993,,,1988.0,4.264,35.022
11994,,,1988.0,4.264,35.022
11995,,,1713.0,4.341,35.014
11996,,,1638.0,4.368,35.011
11997,,,1363.0,4.527,34.997
11998,,,1288.0,4.633,34.991
11999,,,1013.0,5.42,34.944
12000,,,938.0,6.093,34.903
12001,,,663.0,9.919,35.203
12002,,,588.0,11.229,35.37
12003,,,363.0,17.155,36.381
12004,,,326.0,17.945,36.509
12005,,,216.0,22.878,37.03
12006,,,186.0,25.711,36.859
12007,,,115.0,27.396,36.256
12008,,,65.0,27.455,36.082
12009,,,6.0,27.454,36.05
12010,,,1.0,27.449,36.048
12011,,,,,
12012,,,,,
12013,,,,,
12014,18.633,-81.33999999999997,,,
12015,18.629,-81.33800000000002,,,
12016,18.626,-81.34800000000001,,,
12017,18.626,-81.34800000000001,,,
12018,18.623,-81.35300000000001,,,
12019,18.622,-81.36099999999999,,,
12020,18.623,-81.36099999999999,,,
12021,18.619,-81.36399999999998,,,
12022,18.621,-81.36700000000002,,,
12023,18.619,-81.36700000000002,,,
12024,18.617,-81.37200000000001,,,
12025,18.618,-81.37299999999999,,,
12026,18.619,-81.375,,,
12027,18.615,-81.38099999999997,,,
12028,,,,,
12029,,,,,
12030,,,,,
12031,,,,,
12032,,,160.0,,
12033,,,320.0,,
12034,,,,,
12035,,,364.0,17.101,36.365
12036,,,370.0,16.843,36.322
12037,,,374.0,16.914,36.336
12038,,,377.0,16.883,36.328
12039,,,375.0,16.66,36.296
12040,,,377.0,16.584,36.283
12041,,,379.0,16.292,36.234
12042,,,381.0,16.441,36.258
12043,,,380.0,16.372,36.251
12044,,,386.0,16.316,36.238
12045,,,382.0,16.411,36.252
12046,,,382.0,16.32,36.237
12047,,,381.0,16.206,36.218
12048,,,382.0,16.065,36.198
12049,,,389.0,15.986,36.181
12050,,,383.0,15.579,36.117
12051,,,391.0,15.377,36.082
12052,,,393.0,15.512,36.105
12053,,,390.0,15.611,36.12
12054,,,389.0,15.626,36.124
12055,,,389.0,15.412,36.092
12056,,,396.0,15.126,36.037
12057,,,398.0,15.183,36.049
12058,,,397.0,15.421,36.088
12059,,,397.0,15.16,36.044
12060,,,398.0,15.15,36.043
12061,,,290.0,18.541,36.584
12062,,,316.0,17.48,36.434
12063,,,312.0,17.842,36.488
12064,,,314.0,17.87,36.489
12065,,,312.0,17.851,36.49
12066,,,311.0,17.748,36.473
12067,,,313.0,17.684,36.463
12068,,,309.0,17.515,36.438
12069,,,309.0,17.518,36.436
12070,,,311.0,17.448,36.43
12071,,,313.0,17.6,36.45
12072,,,313.0,17.716,36.467
12073,,,318.0,17.882,36.492
12074,,,314.0,18.035,36.519
12075,,,308.0,17.717,36.478
12076,,,314.0,17.659,36.459
12077,,,315.0,17.784,36.479
12078,,,316.0,17.904,36.498
12079,,,317.0,18.055,36.521
12080,,,311.0,17.8,36.487
12081,,,315.0,17.917,36.501
12082,,,315.0,18.001,36.51
12083,,,319.0,18.164,36.538
12084,,,313.0,18.103,36.532
12085,,,319.0,18.019,36.515
12086,,,320.0,18.187,36.539
12087,,,319.0,18.221,36.547
12088,,,317.0,18.24,36.553
12089,,,320.0,18.174,36.54
12090,,,324.0,18.164,36.538
12091,,,324.0,18.331,36.563
12092,,,323.0,18.361,36.566
12093,,,322.0,18.432,36.577
12094,,,323.0,18.413,36.573
12095,,,326.0,18.519,36.593
12096,,,323.0,18.534,36.594
12097,,,325.0,18.299,36.553
12098,,,326.0,18.275,36.548
12099,,,325.0,18.289,36.548
12100,,,327.0,18.541,36.596
12101,,,326.0,18.629,36.607
12102,,,,,
12103,,,290.0,,
12104,,,401.0,,
12105,,,343.08954,17.253925,36.38961
12106,,,2020.0,,
12107,,,,,
12108,,,,,
12109,,,2020.0,,
12110,,,2020.0,,
12111,,,2027.0,4.233,35.021
12112,,,2027.0,4.233,35.021
12113,,,1913.0,4.264,35.022
12114,,,1688.0,4.305,35.016
12115,,,1563.0,4.343,35.011
12116,,,1338.0,4.493,35.002
12117,,,1213.0,4.642,34.992
12118,,,988.0,5.721,34.931
12119,,,863.0,6.893,34.887
12120,,,638.0,10.45,35.265
12121,,,514.0,13.187,35.705
12122,,,346.0,18.018,36.515
12123,,,295.0,19.455,36.717
12124,,,205.0,23.896,37.023
12125,,,175.0,25.805,36.829
12126,,,105.0,27.432,36.259
12127,,,55.0,27.469,36.117
12128,,,6.0,27.46,36.115
12129,,,1.0,27.453,36.115
12130,,,,,
12131,,,,,
12132,,,,,
12133,18.911,-82.54700000000003,,,
12134,18.908,-82.553,,,
12135,18.903,-82.57799999999997,,,
12136,18.904,-82.57900000000001,,,
12137,18.903,-82.58600000000001,,,
12138,18.895,-82.61399999999998,,,
12139,18.898,-82.61399999999998,,,
12140,18.901,-82.61900000000003,,,
12141,18.901,-82.62400000000002,,,
12142,18.898,-82.63600000000002,,,
12143,18.899,-82.644,,,
12144,18.897,-82.642,,,
12145,18.896,-82.654,,,
12146,18.897,-82.66000000000003,,,
12147,18.895,-82.673,,,
12148,18.898,-82.68,,,
12149,18.902,-82.67899999999997,,,
12150,18.898,-82.702,,,
12151,,,,,
12152,,,,,
12153,,,,,
12154,,,,,
12155,,,150.0,,
12156,,,370.0,,
12157,,,,,
12158,,,314.0,19.022,36.645
12159,,,300.0,19.435,36.704
12160,,,300.0,19.453,36.708
12161,,,353.0,17.635,36.459
12162,,,381.0,16.869,36.326
12163,,,384.0,16.878,36.327
12164,,,386.0,16.874,36.326
12165,,,385.0,16.927,36.335
12166,,,386.0,17.034,36.353
12167,,,385.0,16.946,36.34
12168,,,388.0,16.974,36.344
12169,,,383.0,16.727,36.307
12170,,,387.0,16.586,36.279
12171,,,389.0,16.557,36.275
12172,,,390.0,16.401,36.253
12173,,,392.0,16.61,36.283
12174,,,395.0,16.858,36.323
12175,,,390.0,16.92,36.335
12176,,,394.0,16.991,36.344
12177,,,390.0,16.878,36.33
12178,,,390.0,16.649,36.295
12179,,,390.0,16.689,36.304
12180,,,390.0,16.592,36.286
12181,,,394.0,16.741,36.309
12182,,,389.0,16.74,36.311
12183,,,393.0,16.749,36.312
12184,,,394.0,16.712,36.304
12185,,,392.0,16.567,36.282
12186,,,393.0,16.658,36.298
12187,,,393.0,16.691,36.303
12188,,,394.0,16.68,36.302
12189,,,393.0,16.721,36.302
12190,,,396.0,16.703,36.304
12191,,,395.0,16.739,36.308
12192,,,394.0,16.628,36.291
12193,,,396.0,16.427,36.259
12194,,,397.0,16.455,36.265
12195,,,395.0,16.408,36.256
12196,,,396.0,16.412,36.257
12197,,,400.0,16.589,36.282
12198,,,398.0,16.764,36.311
12199,,,396.0,16.396,36.255
12200,,,398.0,16.387,36.253
12201,,,399.0,16.418,36.255
12202,,,397.0,16.406,36.259
12203,,,399.0,16.295,36.234
12204,,,331.0,18.184,36.54
12205,,,312.0,18.764,36.623
12206,,,312.0,18.945,36.642
12207,,,313.0,19.01,36.653
12208,,,317.0,19.048,36.658
12209,,,311.0,19.051,36.66
12210,,,309.0,18.964,36.649
12211,,,307.0,18.855,36.638
12212,,,306.0,18.646,36.604
12213,,,305.0,18.638,36.603
12214,,,306.0,18.67,36.609
12215,,,314.0,18.917,36.643
12216,,,308.0,18.915,36.645
12217,,,311.0,18.923,36.644
12218,,,308.0,18.82,36.629
12219,,,307.0,18.687,36.614
12220,,,308.0,18.757,36.625
12221,,,310.0,18.676,36.612
12222,,,305.0,18.641,36.606
12223,,,307.0,18.742,36.619
12224,,,306.0,18.729,36.619
12225,,,,,
12226,,,299.0,,
12227,,,404.0,,
12228,,,361.88058,17.468254,36.419823
12229,,,2020.0,,
12230,,,,,
12231,,,,,
12232,,,2020.0,,
12233,,,2020.0,,
12234,,,2026.0,4.247,35.022
12235,,,2026.0,4.247,35.022
12236,,,1914.0,4.258,35.021
12237,,,1688.0,4.325,35.019
12238,,,1563.0,4.343,35.012
12239,,,1338.0,4.486,35.003
12240,,,1213.0,4.653,34.992
12241,,,988.0,5.573,34.939
12242,,,863.0,6.657,34.904
12243,,,638.0,10.38,35.263
12244,,,513.0,12.981,35.677
12245,,,345.0,17.332,36.406
12246,,,295.0,18.912,36.643
12247,,,205.0,22.278,37.0
12248,,,155.0,25.185,36.939
12249,,,86.0,27.188,36.348
12250,,,35.0,27.33,36.263
12251,,,6.0,27.325,36.226
12252,,,,,
12253,,,,,
12254,,,,,
12255,19.095,-82.78800000000001,,,
12256,19.097,-82.79199999999997,,,
12257,19.091,-82.82499999999999,,,
12258,19.087,-82.83499999999998,,,
12259,19.083,-82.846,,,
12260,19.08,-82.85899999999998,,,
12261,19.081,-82.85300000000001,,,
12262,19.075,-82.88,,,
12263,19.073,-82.87900000000002,,,
12264,19.072,-82.88299999999998,,,
12265,19.071,-82.892,,,
12266,19.069,-82.904,,,
12267,19.066,-82.91000000000003,,,
12268,19.066,-82.916,,,
12269,19.064,-82.92599999999999,,,
12270,19.056,-82.93799999999999,,,
12271,,,,,
12272,,,,,
12273,,,,,
12274,,,,,
12275,,,0.0,,
12276,,,390.0,,
12277,,,,,
12278,,,361.0,17.326,36.41
12279,,,362.0,17.202,36.393
12280,,,365.0,17.355,36.414
12281,,,369.0,17.311,36.401
12282,,,367.0,17.212,36.392
12283,,,367.0,17.242,36.396
12284,,,367.0,17.066,36.37
12285,,,371.0,17.051,36.372
12286,,,372.0,16.969,36.353
12287,,,372.0,16.868,36.334
12288,,,373.0,16.78,36.316
12289,,,374.0,16.876,36.336
12290,,,371.0,16.689,36.307
12291,,,376.0,16.711,36.309
12292,,,378.0,16.749,36.313
12293,,,375.0,16.832,36.329
12294,,,376.0,16.823,36.327
12295,,,377.0,16.646,36.297
12296,,,376.0,16.444,36.264
12297,,,379.0,16.448,36.263
12298,,,379.0,16.514,36.276
12299,,,378.0,16.504,36.272
12300,,,384.0,16.496,36.272
12301,,,380.0,16.551,36.283
12302,,,381.0,16.548,36.282
12303,,,377.0,16.478,36.27
12304,,,382.0,16.368,36.251
12305,,,383.0,16.264,36.232
12306,,,380.0,16.344,36.252
12307,,,380.0,16.02,36.192
12308,,,385.0,15.891,36.166
12309,,,383.0,15.829,36.161
12310,,,373.0,15.747,36.144
12311,,,383.0,15.338,36.083
12312,,,396.0,15.012,36.008
12313,,,360.0,16.522,36.275
12314,,,337.0,16.624,36.296
12315,,,337.0,16.598,36.291
12316,,,337.0,16.61,36.293
12317,,,337.0,16.966,36.351
12318,,,339.0,17.065,36.37
12319,,,336.0,17.095,36.373
12320,,,335.0,17.071,36.37
12321,,,334.0,17.034,36.365
12322,,,337.0,16.804,36.323
12323,,,338.0,16.442,36.26
12324,,,342.0,16.633,36.294
12325,,,337.0,16.666,36.301
12326,,,338.0,16.618,36.29
12327,,,340.0,16.926,36.341
12328,,,337.0,16.982,36.352
12329,,,336.0,16.613,36.293
12330,,,342.0,16.306,36.232
12331,,,345.0,16.307,36.231
12332,,,347.0,16.31,36.231
12333,,,343.0,16.306,36.231
12334,,,344.0,16.3,36.232
12335,,,347.0,16.324,36.235
12336,,,345.0,16.347,36.238
12337,,,343.0,16.33,36.236
12338,,,341.0,16.193,36.212
12339,,,352.0,16.241,36.22
12340,,,345.0,16.408,36.251
12341,,,344.0,16.52,36.266
12342,,,346.0,16.355,36.242
12343,,,344.0,16.172,36.21
12344,,,,,
12345,,,331.0,,
12346,,,401.0,,
12347,,,359.65152,16.578667,36.284016
12348,,,2040.0,,
12349,,,,,
12350,,,,,
12351,,,2020.0,,
12352,,,2040.0,,
12353,,,2037.0,4.222,35.023
12354,,,2037.0,4.222,35.023
12355,,,1863.0,4.265,35.021
12356,,,1688.0,4.308,35.018
12357,,,1513.0,4.384,35.013
12358,,,1338.0,4.514,35.003
12359,,,1163.0,4.708,34.99
12360,,,989.0,5.523,34.945
12361,,,813.0,6.899,34.91
12362,,,638.0,9.827,35.186
12363,,,513.0,13.019,35.668
12364,,,345.0,16.498,36.271
12365,,,275.0,18.497,36.589
12366,,,205.0,21.26,36.896
12367,,,156.0,25.889,36.848
12368,,,85.0,27.164,36.285
12369,,,36.0,27.182,36.203
12370,,,4.0,27.177,36.202
12371,,,,,
12372,,,,,
12373,,,,,
12374,19.029,-83.50299999999999,,,
12375,19.042,-83.49700000000001,,,
12376,19.049,-83.49400000000003,,,
12377,19.05,-83.49099999999999,,,
12378,19.068,-83.50200000000001,,,
12379,19.076,-83.49799999999999,,,
12380,19.076,-83.49799999999999,,,
12381,19.087,-83.49200000000002,,,
12382,19.095,-83.48899999999998,,,
12383,19.097,-83.49200000000002,,,
12384,19.108,-83.49900000000002,,,
12385,19.108,-83.49000000000001,,,
12386,19.118,-83.495,,,
12387,19.125,-83.493,,,
12388,19.13,-83.49400000000003,,,
12389,19.144,-83.495,,,
12390,,,,,
12391,,,,,
12392,,,,,
12393,,,,,
12394,,,130.0,,
12395,,,380.0,,
12396,,,,,
12397,,,394.0,15.397,36.066
12398,,,394.0,15.156,36.032
12399,,,390.0,15.188,36.033
12400,,,325.0,17.208,36.393
12401,,,319.0,17.28,36.399
12402,,,318.0,17.315,36.411
12403,,,331.0,16.771,36.314
12404,,,328.0,16.99,36.35
12405,,,324.0,17.227,36.392
12406,,,320.0,17.072,36.37
12407,,,323.0,17.087,36.373
12408,,,321.0,17.094,36.376
12409,,,323.0,16.771,36.316
12410,,,326.0,16.474,36.27
12411,,,329.0,16.594,36.288
12412,,,329.0,16.501,36.272
12413,,,329.0,16.623,36.293
12414,,,329.0,16.66,36.297
12415,,,329.0,16.701,36.301
12416,,,330.0,16.559,36.285
12417,,,326.0,16.471,36.267
12418,,,330.0,16.385,36.252
12419,,,331.0,16.274,36.237
12420,,,328.0,16.331,36.248
12421,,,333.0,16.515,36.276
12422,,,330.0,16.549,36.28
12423,,,335.0,16.549,36.276
12424,,,330.0,16.77,36.315
12425,,,332.0,16.814,36.324
12426,,,329.0,16.902,36.341
12427,,,331.0,16.842,36.328
12428,,,332.0,16.561,36.278
12429,,,337.0,16.935,36.343
12430,,,331.0,17.043,36.363
12431,,,331.0,16.946,36.347
12432,,,334.0,16.99,36.35
12433,,,331.0,17.07,36.366
12434,,,332.0,17.048,36.364
12435,,,335.0,17.043,36.362
12436,,,335.0,17.073,36.364
12437,,,335.0,17.301,36.396
12438,,,336.0,17.322,36.403
12439,,,334.0,17.108,36.369
12440,,,335.0,17.123,36.372
12441,,,340.0,17.62,36.451
12442,,,340.0,17.674,36.458
12443,,,339.0,17.864,36.487
12444,,,339.0,17.957,36.504
12445,,,339.0,17.712,36.465
12446,,,339.0,17.748,36.47
12447,,,341.0,17.808,36.478
12448,,,343.0,17.871,36.489
12449,,,339.0,17.915,36.498
12450,,,343.0,18.045,36.517
12451,,,342.0,17.978,36.507
12452,,,339.0,17.863,36.489
12453,,,343.0,18.056,36.516
12454,,,341.0,17.876,36.492
12455,,,342.0,17.987,36.508
12456,,,342.0,18.12,36.527
12457,,,344.0,18.136,36.53
12458,,,346.0,17.875,36.49
12459,,,342.0,17.685,36.466
12460,,,339.0,17.686,36.462
12461,,,345.0,17.813,36.479
12462,,,345.0,17.874,36.489
12463,,,340.0,17.642,36.457
12464,,,,,
12465,,,315.0,,
12466,,,402.0,,
12467,,,336.35822,17.12594,36.371357
12468,,,2030.0,,
12469,,,,,
12470,,,,,
12471,,,2010.0,,
12472,,,2020.0,,
12473,,,2026.0,4.246,35.023
12474,,,2026.0,4.246,35.023
12475,,,1913.0,4.267,35.021
12476,,,1688.0,4.313,35.015
12477,,,1563.0,4.355,35.012
12478,,,1337.0,4.468,35.002
12479,,,1213.0,4.636,34.994
12480,,,988.0,5.487,34.952
12481,,,863.0,6.764,34.919
12482,,,638.0,10.012,35.217
12483,,,513.0,12.875,35.654
12484,,,345.0,17.637,36.453
12485,,,295.0,19.06,36.669
12486,,,205.0,22.566,37.025
12487,,,155.0,25.272,36.89
12488,,,105.0,26.907,36.337
12489,,,36.0,26.917,36.337
12490,,,6.0,26.906,36.34
12491,,,,,
12492,,,,,
12493,,,,,
12494,20.657,-83.91500000000002,,,
12495,20.675,-83.916,,,
12496,20.676,-83.91899999999998,,,
12497,20.682,-83.92500000000001,,,
12498,20.681,-83.92599999999999,,,
12499,20.686,-83.93400000000003,,,
12500,20.688,-83.935,,,
12501,20.689,-83.93299999999999,,,
12502,20.693,-83.94,,,
12503,20.691,-83.94,,,
12504,20.695,-83.94799999999998,,,
12505,20.695,-83.94999999999999,,,
12506,20.698,-83.95600000000002,,,
12507,20.697,-83.95400000000001,,,
12508,20.703,-83.947,,,
12509,,,,,
12510,,,,,
12511,,,,,
12512,,,,,
12513,,,150.0,,
12514,,,380.0,,
12515,,,,,
12516,,,325.0,18.348,36.564
12517,,,326.0,18.339,36.563
12518,,,330.0,18.184,36.534
12519,,,330.0,18.188,36.533
12520,,,330.0,18.225,36.54
12521,,,332.0,18.113,36.524
12522,,,332.0,18.162,36.532
12523,,,335.0,18.389,36.57
12524,,,331.0,18.202,36.542
12525,,,334.0,18.261,36.552
12526,,,336.0,18.275,36.55
12527,,,334.0,18.314,36.559
12528,,,333.0,18.151,36.536
12529,,,334.0,18.15,36.535
12530,,,334.0,18.133,36.531
12531,,,334.0,18.188,36.542
12532,,,335.0,18.033,36.51
12533,,,334.0,18.195,36.544
12534,,,333.0,18.223,36.551
12535,,,336.0,18.318,36.564
12536,,,334.0,18.083,36.532
12537,,,335.0,18.121,36.532
12538,,,336.0,18.007,36.51
12539,,,340.0,17.892,36.489
12540,,,337.0,18.156,36.538
12541,,,337.0,18.156,36.537
12542,,,338.0,18.058,36.518
12543,,,336.0,18.011,36.512
12544,,,339.0,18.016,36.511
12545,,,339.0,18.144,36.532
12546,,,337.0,18.023,36.513
12547,,,340.0,17.992,36.509
12548,,,340.0,17.998,36.506
12549,,,336.0,18.033,36.52
12550,,,337.0,17.945,36.502
12551,,,338.0,17.882,36.492
12552,,,340.0,17.888,36.491
12553,,,336.0,17.892,36.493
12554,,,337.0,17.912,36.503
12555,,,340.0,17.889,36.49
12556,,,341.0,17.888,36.492
12557,,,342.0,18.005,36.509
12558,,,342.0,18.005,36.51
12559,,,339.0,17.78,36.477
12560,,,339.0,17.776,36.476
12561,,,342.0,17.858,36.486
12562,,,340.0,17.805,36.48
12563,,,343.0,17.857,36.485
12564,,,342.0,17.857,36.487
12565,,,343.0,17.875,36.488
12566,,,341.0,17.876,36.492
12567,,,337.0,17.776,36.473
12568,,,343.0,17.766,36.474
12569,,,343.0,17.816,36.478
12570,,,338.0,17.694,36.462
12571,,,343.0,17.776,36.474
12572,,,342.0,17.763,36.471
12573,,,339.0,17.696,36.466
12574,,,342.0,17.721,36.467
12575,,,341.0,17.754,36.475
12576,,,341.0,17.805,36.483
12577,,,345.0,17.876,36.491
12578,,,341.0,17.727,36.466
12579,,,340.0,17.649,36.457
12580,,,342.0,17.683,36.463
12581,,,343.0,17.687,36.464
12582,,,,,
12583,,,324.0,,
12584,,,348.0,,
12585,,,337.48486,17.988789,36.50836
12586,,,2030.0,,
12587,,,,,
12588,,,,,
12589,,,2020.0,,
12590,,,2030.0,,
12591,,,2032.0,4.258,35.026
12592,,,2032.0,4.258,35.026
12593,,,1863.0,4.288,35.022
12594,,,1688.0,4.333,35.016
12595,,,1513.0,4.379,35.01
12596,,,1338.0,4.472,35.004
12597,,,1163.0,4.743,34.991
12598,,,988.0,5.653,34.946
12599,,,813.0,7.614,34.964
12600,,,638.0,10.064,35.237
12601,,,463.0,14.488,35.929
12602,,,345.0,17.637,36.462
12603,,,275.0,19.473,36.723
12604,,,205.0,22.162,37.003
12605,,,135.0,25.556,36.837
12606,,,86.0,26.804,36.392
12607,,,16.0,27.121,36.357
12608,,,4.0,27.113,36.358
12609,,,,,
12610,,,,,
12611,,,,,
12612,21.601,-84.00799999999998,,,
12613,21.605,-84.005,,,
12614,21.61,-83.99900000000002,,,
12615,21.61,-84.0,,,
